Time	MLII [mV]	V5 [mV]
132.450	-0.395	-0.295
132.453	-0.400	-0.300
132.456	-0.415	-0.310
132.458	-0.410	-0.315
132.461	-0.410	-0.310
132.464	-0.420	-0.295
132.467	-0.395	-0.305
132.469	-0.400	-0.310
132.472	-0.410	-0.320
132.475	-0.420	-0.325
132.478	-0.415	-0.325
132.481	-0.410	-0.305
132.483	-0.395	-0.305
132.486	-0.385	-0.315
132.489	-0.405	-0.330
132.492	-0.405	-0.340
132.494	-0.410	-0.340
132.497	-0.395	-0.320
132.500	-0.390	-0.320
132.503	-0.395	-0.320
132.506	-0.400	-0.335
132.508	-0.410	-0.350
132.511	-0.405	-0.345
132.514	-0.400	-0.335
132.517	-0.385	-0.345
132.519	-0.390	-0.350
132.522	-0.400	-0.375
132.525	-0.415	-0.365
132.528	-0.400	-0.365
132.531	-0.400	-0.365
132.533	-0.385	-0.355
132.536	-0.390	-0.365
132.539	-0.400	-0.375
132.542	-0.395	-0.390
132.544	-0.410	-0.385
132.547	-0.400	-0.385
132.550	-0.390	-0.385
132.553	-0.390	-0.385
132.556	-0.400	-0.400
132.558	-0.410	-0.410
132.561	-0.405	-0.405
132.564	-0.405	-0.395
132.567	-0.390	-0.415
132.569	-0.390	-0.420
132.572	-0.400	-0.430
132.575	-0.400	-0.425
132.578	-0.410	-0.420
132.581	-0.400	-0.410
132.583	-0.385	-0.405
132.586	-0.410	-0.420
132.589	-0.410	-0.430
132.592	-0.410	-0.420
132.594	-0.405	-0.420
132.597	-0.395	-0.410
132.600	-0.385	-0.400
132.603	-0.395	-0.385
132.606	-0.400	-0.395
132.608	-0.400	-0.380
132.611	-0.390	-0.365
132.614	-0.385	-0.335
132.617	-0.355	-0.335
132.619	-0.365	-0.315
132.622	-0.350	-0.325
132.625	-0.355	-0.315
132.628	-0.345	-0.300
132.631	-0.330	-0.285
132.633	-0.315	-0.260
132.636	-0.320	-0.265
132.639	-0.320	-0.270
132.642	-0.310	-0.280
132.644	-0.320	-0.255
132.647	-0.310	-0.240
132.650	-0.290	-0.245
132.653	-0.295	-0.245
132.656	-0.315	-0.250
132.658	-0.315	-0.250
132.661	-0.310	-0.250
132.664	-0.310	-0.230
132.667	-0.300	-0.235
132.669	-0.300	-0.230
132.672	-0.305	-0.240
132.675	-0.320	-0.250
132.678	-0.305	-0.240
132.681	-0.305	-0.225
132.683	-0.305	-0.235
132.686	-0.310	-0.240
132.689	-0.315	-0.245
132.692	-0.330	-0.240
132.694	-0.320	-0.235
132.697	-0.310	-0.230
132.700	-0.300	-0.225
132.703	-0.295	-0.225
132.706	-0.310	-0.235
132.708	-0.325	-0.255
132.711	-0.325	-0.235
132.714	-0.315	-0.235
132.717	-0.295	-0.230
132.719	-0.305	-0.235
132.722	-0.320	-0.250
132.725	-0.325	-0.245
132.728	-0.335	-0.240
132.731	-0.320	-0.220
132.733	-0.300	-0.225
132.736	-0.305	-0.240
132.739	-0.325	-0.245
132.742	-0.340	-0.255
132.744	-0.335	-0.250
132.747	-0.330	-0.240
132.750	-0.330	-0.235
132.753	-0.325	-0.240
132.756	-0.335	-0.255
132.758	-0.345	-0.255
132.761	-0.350	-0.245
132.764	-0.340	-0.250
132.767	-0.325	-0.240
132.769	-0.340	-0.250
132.772	-0.335	-0.260
132.775	-0.360	-0.255
132.778	-0.350	-0.255
132.781	-0.350	-0.255
132.783	-0.335	-0.255
132.786	-0.350	-0.255
132.789	-0.355	-0.270
132.792	-0.365	-0.260
132.794	-0.365	-0.265
132.797	-0.360	-0.250
132.800	-0.340	-0.250
132.803	-0.345	-0.265
132.806	-0.355	-0.265
132.808	-0.360	-0.265
132.811	-0.365	-0.265
132.814	-0.365	-0.250
132.817	-0.345	-0.245
132.819	-0.365	-0.245
132.822	-0.360	-0.265
132.825	-0.380	-0.265
132.828	-0.370	-0.260
132.831	-0.360	-0.245
132.833	-0.355	-0.240
132.836	-0.360	-0.235
132.839	-0.375	-0.255
132.842	-0.375	-0.260
132.844	-0.360	-0.250
132.847	-0.345	-0.245
132.850	-0.335	-0.245
132.853	-0.355	-0.235
132.856	-0.350	-0.250
132.858	-0.365	-0.235
132.861	-0.355	-0.240
132.864	-0.355	-0.220
132.867	-0.340	-0.235
132.869	-0.345	-0.230
132.872	-0.345	-0.240
132.875	-0.355	-0.245
132.878	-0.360	-0.240
132.881	-0.350	-0.220
132.883	-0.330	-0.215
132.886	-0.330	-0.220
132.889	-0.340	-0.235
132.892	-0.340	-0.240
132.894	-0.335	-0.245
132.897	-0.310	-0.240
132.900	-0.290	-0.225
132.903	-0.280	-0.220
132.906	-0.280	-0.230
132.908	-0.295	-0.235
132.911	-0.280	-0.220
132.914	-0.280	-0.215
132.917	-0.275	-0.210
132.919	-0.270	-0.210
132.922	-0.270	-0.220
132.925	-0.260	-0.215
132.928	-0.250	-0.200
132.931	-0.240	-0.185
132.933	-0.225	-0.180
132.936	-0.235	-0.175
132.939	-0.240	-0.200
132.942	-0.255	-0.200
132.944	-0.255	-0.195
132.947	-0.255	-0.180
132.950	-0.245	-0.190
132.953	-0.245	-0.175
132.956	-0.255	-0.185
132.958	-0.275	-0.175
132.961	-0.275	-0.165
132.964	-0.250	-0.155
132.967	-0.250	-0.160
132.969	-0.270	-0.170
132.972	-0.275	-0.175
132.975	-0.280	-0.180
132.978	-0.260	-0.175
132.981	-0.235	-0.175
132.983	-0.230	-0.185
132.986	-0.270	-0.190
132.989	-0.310	-0.200
132.992	-0.325	-0.210
132.994	-0.330	-0.205
132.997	-0.345	-0.200
133.000	-0.340	-0.195
133.003	-0.355	-0.200
133.006	-0.360	-0.205
133.008	-0.365	-0.220
133.011	-0.370	-0.220
133.014	-0.360	-0.210
133.017	-0.345	-0.220
133.019	-0.355	-0.220
133.022	-0.365	-0.230
133.025	-0.380	-0.225
133.028	-0.385	-0.215
133.031	-0.370	-0.210
133.033	-0.370	-0.215
133.036	-0.380	-0.215
133.039	-0.375	-0.225
133.042	-0.385	-0.230
133.044	-0.385	-0.225
133.047	-0.380	-0.210
133.050	-0.365	-0.205
133.053	-0.375	-0.215
133.056	-0.375	-0.225
133.058	-0.385	-0.240
133.061	-0.395	-0.245
133.064	-0.400	-0.245
133.067	-0.415	-0.265
133.069	-0.465	-0.295
133.072	-0.490	-0.325
133.075	-0.515	-0.350
133.078	-0.560	-0.360
133.081	-0.585	-0.295
133.083	-0.570	-0.185
133.086	-0.500	-0.075
133.089	-0.375	0.025
133.092	-0.260	0.100
133.094	-0.100	0.190
133.097	0.115	0.285
133.100	0.355	0.375
133.103	0.580	0.445
133.106	0.725	0.510
133.108	0.795	0.570
133.111	0.845	0.565
133.114	0.835	0.415
133.117	0.660	0.115
133.119	0.300	-0.160
133.122	-0.095	-0.280
133.125	-0.380	-0.270
133.128	-0.510	-0.245
133.131	-0.510	-0.235
133.133	-0.470	-0.230
133.136	-0.415	-0.220
133.139	-0.415	-0.240
133.142	-0.425	-0.250
133.144	-0.435	-0.240
133.147	-0.425	-0.240
133.150	-0.410	-0.225
133.153	-0.415	-0.240
133.156	-0.420	-0.245
133.158	-0.415	-0.245
133.161	-0.420	-0.230
133.164	-0.415	-0.220
133.167	-0.405	-0.230
133.169	-0.405	-0.230
133.172	-0.410	-0.245
133.175	-0.425	-0.260
133.178	-0.415	-0.250
133.181	-0.420	-0.230
133.183	-0.415	-0.230
133.186	-0.410	-0.235
133.189	-0.420	-0.255
133.192	-0.430	-0.245
133.194	-0.420	-0.255
133.197	-0.420	-0.245
133.200	-0.425	-0.245
133.203	-0.425	-0.240
133.206	-0.440	-0.255
133.208	-0.445	-0.255
133.211	-0.430	-0.250
133.214	-0.425	-0.240
133.217	-0.415	-0.240
133.219	-0.405	-0.235
133.222	-0.420	-0.245
133.225	-0.435	-0.255
133.228	-0.435	-0.235
133.231	-0.420	-0.225
133.233	-0.415	-0.230
133.236	-0.425	-0.230
133.239	-0.420	-0.240
133.242	-0.430	-0.245
133.244	-0.420	-0.250
133.247	-0.410	-0.225
133.250	-0.385	-0.225
133.253	-0.395	-0.230
133.256	-0.395	-0.240
133.258	-0.405	-0.245
133.261	-0.410	-0.230
133.264	-0.415	-0.230
133.267	-0.400	-0.225
133.269	-0.410	-0.250
133.272	-0.405	-0.255
133.275	-0.425	-0.270
133.278	-0.435	-0.260
133.281	-0.430	-0.250
133.283	-0.425	-0.245
133.286	-0.425	-0.265
133.289	-0.435	-0.275
133.292	-0.440	-0.280
133.294	-0.435	-0.270
133.297	-0.430	-0.260
133.300	-0.420	-0.265
133.303	-0.415	-0.275
133.306	-0.425	-0.280
133.308	-0.435	-0.295
133.311	-0.425	-0.280
133.314	-0.420	-0.270
133.317	-0.405	-0.275
133.319	-0.410	-0.285
133.322	-0.420	-0.295
133.325	-0.430	-0.310
133.328	-0.435	-0.300
133.331	-0.430	-0.295
133.333	-0.410	-0.300
133.336	-0.425	-0.315
133.339	-0.420	-0.330
133.342	-0.435	-0.335
133.344	-0.445	-0.340
133.347	-0.435	-0.325
133.350	-0.425	-0.335
133.353	-0.420	-0.340
133.356	-0.425	-0.355
133.358	-0.435	-0.375
133.361	-0.435	-0.375
133.364	-0.435	-0.370
133.367	-0.430	-0.360
133.369	-0.430	-0.350
133.372	-0.435	-0.375
133.375	-0.450	-0.390
133.378	-0.465	-0.385
133.381	-0.450	-0.380
133.383	-0.445	-0.375
133.386	-0.465	-0.375
133.389	-0.445	-0.380
133.392	-0.445	-0.380
133.394	-0.445	-0.370
133.397	-0.430	-0.355
133.400	-0.425	-0.350
133.403	-0.430	-0.350
133.406	-0.430	-0.345
133.408	-0.430	-0.340
133.411	-0.425	-0.325
133.414	-0.405	-0.300
133.417	-0.385	-0.300
133.419	-0.385	-0.285
133.422	-0.395	-0.280
133.425	-0.395	-0.270
133.428	-0.375	-0.270
133.431	-0.370	-0.250
133.433	-0.355	-0.240
133.436	-0.365	-0.240
133.439	-0.360	-0.245
133.442	-0.365	-0.245
133.444	-0.370	-0.255
133.447	-0.355	-0.225
133.450	-0.350	-0.225
133.453	-0.355	-0.230
133.456	-0.360	-0.240
133.458	-0.370	-0.235
133.461	-0.365	-0.225
133.464	-0.360	-0.220
133.467	-0.350	-0.220
133.469	-0.365	-0.230
133.472	-0.375	-0.235
133.475	-0.370	-0.250
133.478	-0.375	-0.240
133.481	-0.360	-0.240
133.483	-0.350	-0.245
133.486	-0.365	-0.240
133.489	-0.370	-0.240
133.492	-0.375	-0.235
133.494	-0.380	-0.235
133.497	-0.365	-0.240
133.500	-0.355	-0.235
133.503	-0.360	-0.240
133.506	-0.370	-0.250
133.508	-0.370	-0.250
133.511	-0.385	-0.235
133.514	-0.375	-0.235
133.517	-0.360	-0.245
133.519	-0.365	-0.240
133.522	-0.380	-0.260
133.525	-0.385	-0.270
133.528	-0.395	-0.260
133.531	-0.390	-0.240
133.533	-0.380	-0.240
133.536	-0.385	-0.245
133.539	-0.380	-0.265
133.542	-0.405	-0.280
133.544	-0.400	-0.260
133.547	-0.400	-0.255
133.550	-0.385	-0.255
133.553	-0.395	-0.245
133.556	-0.400	-0.260
133.558	-0.405	-0.270
133.561	-0.415	-0.265
133.564	-0.400	-0.260
133.567	-0.400	-0.260
133.569	-0.400	-0.265
133.572	-0.400	-0.275
133.575	-0.400	-0.275
133.578	-0.405	-0.270
133.581	-0.400	-0.255
133.583	-0.400	-0.255
133.586	-0.400	-0.260
133.589	-0.410	-0.275
133.592	-0.415	-0.275
133.594	-0.415	-0.275
133.597	-0.410	-0.255
133.600	-0.395	-0.255
133.603	-0.405	-0.270
133.606	-0.410	-0.280
133.608	-0.420	-0.270
133.611	-0.425	-0.260
133.614	-0.420	-0.260
133.617	-0.410	-0.260
133.619	-0.415	-0.270
133.622	-0.420	-0.280
133.625	-0.425	-0.290
133.628	-0.420	-0.270
133.631	-0.420	-0.255
133.633	-0.400	-0.265
133.636	-0.400	-0.250
133.639	-0.400	-0.265
133.642	-0.400	-0.275
133.644	-0.410	-0.280
133.647	-0.410	-0.265
133.650	-0.405	-0.265
133.653	-0.410	-0.260
133.656	-0.425	-0.275
133.658	-0.425	-0.260
133.661	-0.410	-0.250
133.664	-0.405	-0.255
133.667	-0.390	-0.260
133.669	-0.405	-0.265
133.672	-0.405	-0.280
133.675	-0.405	-0.275
133.678	-0.420	-0.265
133.681	-0.405	-0.245
133.683	-0.385	-0.250
133.686	-0.385	-0.265
133.689	-0.375	-0.275
133.692	-0.370	-0.285
133.694	-0.370	-0.275
133.697	-0.345	-0.255
133.700	-0.335	-0.245
133.703	-0.335	-0.250
133.706	-0.325	-0.255
133.708	-0.320	-0.265
133.711	-0.320	-0.250
133.714	-0.310	-0.245
133.717	-0.305	-0.225
133.719	-0.315	-0.225
133.722	-0.315	-0.225
133.725	-0.315	-0.230
133.728	-0.335	-0.230
133.731	-0.325	-0.210
133.733	-0.325	-0.195
133.736	-0.330	-0.205
133.739	-0.330	-0.215
133.742	-0.340	-0.220
133.744	-0.350	-0.210
133.747	-0.350	-0.215
133.750	-0.355	-0.210
133.753	-0.340	-0.230
133.756	-0.320	-0.250
133.758	-0.320	-0.250
133.761	-0.335	-0.250
133.764	-0.345	-0.230
133.767	-0.340	-0.230
133.769	-0.355	-0.235
133.772	-0.390	-0.250
133.775	-0.410	-0.255
133.778	-0.425	-0.245
133.781	-0.425	-0.250
133.783	-0.410	-0.250
133.786	-0.435	-0.250
133.789	-0.440	-0.270
133.792	-0.445	-0.265
133.794	-0.455	-0.255
133.797	-0.440	-0.250
133.800	-0.430	-0.250
133.803	-0.430	-0.250
133.806	-0.430	-0.260
133.808	-0.435	-0.280
133.811	-0.430	-0.265
133.814	-0.435	-0.260
133.817	-0.430	-0.265
133.819	-0.440	-0.265
133.822	-0.455	-0.265
133.825	-0.445	-0.280
133.828	-0.465	-0.275
133.831	-0.445	-0.265
133.833	-0.440	-0.265
133.836	-0.435	-0.255
133.839	-0.450	-0.260
133.842	-0.450	-0.275
133.844	-0.460	-0.265
133.847	-0.450	-0.265
133.850	-0.445	-0.285
133.853	-0.465	-0.305
133.856	-0.510	-0.330
133.858	-0.550	-0.360
133.861	-0.565	-0.380
133.864	-0.585	-0.370
133.867	-0.625	-0.350
133.869	-0.650	-0.280
133.872	-0.595	-0.210
133.875	-0.495	-0.120
133.878	-0.390	-0.045
133.881	-0.255	0.035
133.883	-0.080	0.105
133.886	0.165	0.205
133.889	0.405	0.290
133.892	0.615	0.375
133.894	0.735	0.360
133.897	0.730	0.180
133.900	0.550	-0.105
133.903	0.170	-0.345
133.906	-0.200	-0.415
133.908	-0.440	-0.380
133.911	-0.550	-0.345
133.914	-0.585	-0.310
133.917	-0.545	-0.300
133.919	-0.510	-0.290
133.922	-0.470	-0.300
133.925	-0.480	-0.305
133.928	-0.485	-0.305
133.931	-0.480	-0.280
133.933	-0.465	-0.280
133.936	-0.455	-0.275
133.939	-0.465	-0.295
133.942	-0.470	-0.300
133.944	-0.465	-0.290
133.947	-0.465	-0.290
133.950	-0.470	-0.290
133.953	-0.465	-0.295
133.956	-0.485	-0.300
133.958	-0.480	-0.305
133.961	-0.485	-0.305
133.964	-0.485	-0.290
133.967	-0.480	-0.285
133.969	-0.480	-0.290
133.972	-0.485	-0.300
133.975	-0.485	-0.310
133.978	-0.500	-0.315
133.981	-0.490	-0.285
133.983	-0.485	-0.270
133.986	-0.485	-0.280
133.989	-0.480	-0.310
133.992	-0.495	-0.305
133.994	-0.515	-0.295
133.997	-0.480	-0.275
134.000	-0.460	-0.280
134.003	-0.465	-0.275
134.006	-0.475	-0.285
134.008	-0.485	-0.290
134.011	-0.485	-0.280
134.014	-0.480	-0.270
134.017	-0.465	-0.270
134.019	-0.485	-0.275
134.022	-0.480	-0.290
134.025	-0.485	-0.295
134.028	-0.490	-0.280
134.031	-0.485	-0.280
134.033	-0.490	-0.290
134.036	-0.500	-0.295
134.039	-0.490	-0.310
134.042	-0.495	-0.305
134.044	-0.495	-0.290
134.047	-0.490	-0.275
134.050	-0.470	-0.275
134.053	-0.485	-0.270
134.056	-0.490	-0.280
134.058	-0.480	-0.285
134.061	-0.490	-0.290
134.064	-0.470	-0.275
134.067	-0.475	-0.275
134.069	-0.490	-0.280
134.072	-0.480	-0.290
134.075	-0.485	-0.285
134.078	-0.490	-0.285
134.081	-0.485	-0.270
134.083	-0.470	-0.285
134.086	-0.465	-0.290
134.089	-0.485	-0.300
134.092	-0.485	-0.300
134.094	-0.500	-0.295
134.097	-0.490	-0.295
134.100	-0.475	-0.300
134.103	-0.485	-0.300
134.106	-0.480	-0.320
134.108	-0.480	-0.335
134.111	-0.495	-0.325
134.114	-0.490	-0.315
134.117	-0.490	-0.315
134.119	-0.500	-0.330
134.122	-0.500	-0.325
134.125	-0.500	-0.345
134.128	-0.510	-0.355
134.131	-0.485	-0.340
134.133	-0.485	-0.355
134.136	-0.490	-0.360
134.139	-0.500	-0.375
134.142	-0.520	-0.385
134.144	-0.510	-0.370
134.147	-0.515	-0.380
134.150	-0.495	-0.380
134.153	-0.510	-0.405
134.156	-0.535	-0.425
134.158	-0.540	-0.430
134.161	-0.540	-0.410
134.164	-0.525	-0.400
134.167	-0.515	-0.400
134.169	-0.525	-0.405
134.172	-0.535	-0.415
134.175	-0.535	-0.410
134.178	-0.535	-0.395
134.181	-0.530	-0.385
134.183	-0.495	-0.365
134.186	-0.500	-0.365
134.189	-0.505	-0.370
134.192	-0.500	-0.350
134.194	-0.480	-0.340
134.197	-0.480	-0.325
134.200	-0.465	-0.315
134.203	-0.445	-0.300
134.206	-0.440	-0.300
134.208	-0.430	-0.295
134.211	-0.435	-0.280
134.214	-0.415	-0.265
134.217	-0.400	-0.260
134.219	-0.410	-0.265
134.222	-0.405	-0.270
134.225	-0.415	-0.275
134.228	-0.420	-0.255
134.231	-0.405	-0.235
134.233	-0.390	-0.230
134.236	-0.395	-0.235
134.239	-0.385	-0.230
134.242	-0.400	-0.250
134.244	-0.400	-0.245
134.247	-0.385	-0.230
134.250	-0.380	-0.235
134.253	-0.375	-0.220
134.256	-0.385	-0.230
134.258	-0.390	-0.235
134.261	-0.385	-0.230
134.264	-0.395	-0.220
134.267	-0.375	-0.230
134.269	-0.375	-0.225
134.272	-0.380	-0.240
134.275	-0.385	-0.250
134.278	-0.390	-0.240
134.281	-0.385	-0.230
134.283	-0.375	-0.215
134.286	-0.375	-0.205
134.289	-0.385	-0.245
134.292	-0.390	-0.240
134.294	-0.390	-0.240
134.297	-0.380	-0.225
134.300	-0.380	-0.230
134.303	-0.380	-0.220
134.306	-0.395	-0.230
134.308	-0.420	-0.245
134.311	-0.415	-0.235
134.314	-0.395	-0.240
134.317	-0.380	-0.230
134.319	-0.390	-0.240
134.322	-0.390	-0.245
134.325	-0.395	-0.255
134.328	-0.415	-0.235
134.331	-0.400	-0.220
134.333	-0.400	-0.220
134.336	-0.395	-0.240
134.339	-0.395	-0.240
134.342	-0.405	-0.255
134.344	-0.410	-0.250
134.347	-0.405	-0.235
134.350	-0.400	-0.225
134.353	-0.395	-0.240
134.356	-0.405	-0.250
134.358	-0.405	-0.250
134.361	-0.415	-0.250
134.364	-0.400	-0.250
134.367	-0.390	-0.240
134.369	-0.400	-0.225
134.372	-0.405	-0.235
134.375	-0.410	-0.250
134.378	-0.410	-0.250
134.381	-0.410	-0.240
134.383	-0.395	-0.235
134.386	-0.400	-0.245
134.389	-0.410	-0.245
134.392	-0.415	-0.250
134.394	-0.420	-0.230
134.397	-0.415	-0.230
134.400	-0.420	-0.225
134.403	-0.405	-0.240
134.406	-0.420	-0.240
134.408	-0.435	-0.240
134.411	-0.425	-0.230
134.414	-0.415	-0.230
134.417	-0.400	-0.230
134.419	-0.395	-0.220
134.422	-0.395	-0.235
134.425	-0.405	-0.240
134.428	-0.410	-0.240
134.431	-0.400	-0.215
134.433	-0.390	-0.220
134.436	-0.390	-0.225
134.439	-0.385	-0.240
134.442	-0.415	-0.230
134.444	-0.410	-0.220
134.447	-0.385	-0.210
134.450	-0.375	-0.225
134.453	-0.390	-0.210
134.456	-0.405	-0.225
134.458	-0.405	-0.235
134.461	-0.405	-0.215
134.464	-0.390	-0.220
134.467	-0.390	-0.210
134.469	-0.400	-0.220
134.472	-0.400	-0.220
134.475	-0.400	-0.215
134.478	-0.395	-0.230
134.481	-0.370	-0.220
134.483	-0.355	-0.220
134.486	-0.350	-0.210
134.489	-0.355	-0.220
134.492	-0.350	-0.230
134.494	-0.345	-0.215
134.497	-0.330	-0.200
134.500	-0.315	-0.205
134.503	-0.310	-0.195
134.506	-0.295	-0.205
134.508	-0.300	-0.200
134.511	-0.295	-0.185
134.514	-0.285	-0.170
134.517	-0.275	-0.175
134.519	-0.280	-0.170
134.522	-0.295	-0.190
134.525	-0.300	-0.175
134.528	-0.305	-0.155
134.531	-0.320	-0.145
134.533	-0.295	-0.145
134.536	-0.300	-0.155
134.539	-0.300	-0.165
134.542	-0.320	-0.165
134.544	-0.315	-0.160
134.547	-0.285	-0.150
134.550	-0.260	-0.165
134.553	-0.270	-0.165
134.556	-0.315	-0.165
134.558	-0.340	-0.185
134.561	-0.360	-0.180
134.564	-0.375	-0.175
134.567	-0.375	-0.185
134.569	-0.395	-0.185
134.572	-0.390	-0.190
134.575	-0.410	-0.185
134.578	-0.415	-0.185
134.581	-0.400	-0.175
134.583	-0.395	-0.180
134.586	-0.390	-0.180
134.589	-0.405	-0.190
134.592	-0.415	-0.195
134.594	-0.410	-0.190
134.597	-0.405	-0.180
134.600	-0.390	-0.190
134.603	-0.400	-0.180
134.606	-0.410	-0.195
134.608	-0.415	-0.210
134.611	-0.415	-0.195
134.614	-0.410	-0.180
134.617	-0.395	-0.175
134.619	-0.400	-0.180
134.622	-0.405	-0.185
134.625	-0.410	-0.205
134.628	-0.430	-0.185
134.631	-0.420	-0.195
134.633	-0.415	-0.205
134.636	-0.445	-0.230
134.639	-0.480	-0.260
134.642	-0.520	-0.280
134.644	-0.545	-0.300
134.647	-0.550	-0.325
134.650	-0.580	-0.340
134.653	-0.645	-0.295
134.656	-0.650	-0.235
134.658	-0.605	-0.140
134.661	-0.510	-0.025
134.664	-0.380	0.055
134.667	-0.270	0.125
134.669	-0.145	0.185
134.672	0.025	0.275
134.675	0.265	0.380
134.678	0.540	0.500
134.681	0.760	0.580
134.683	0.840	0.485
134.686	0.750	0.195
134.689	0.415	-0.150
134.692	-0.025	-0.310
134.694	-0.385	-0.280
134.697	-0.535	-0.215
134.700	-0.530	-0.205
134.703	-0.480	-0.200
134.706	-0.445	-0.195
134.708	-0.455	-0.200
134.711	-0.440	-0.205
134.714	-0.445	-0.195
134.717	-0.420	-0.200
134.719	-0.425	-0.205
134.722	-0.435	-0.220
134.725	-0.435	-0.215
134.728	-0.435	-0.200
134.731	-0.435	-0.190
134.733	-0.420	-0.200
134.736	-0.430	-0.200
134.739	-0.430	-0.215
134.742	-0.430	-0.210
134.744	-0.435	-0.210
134.747	-0.430	-0.190
134.750	-0.420	-0.185
134.753	-0.420	-0.185
134.756	-0.435	-0.200
134.758	-0.445	-0.210
134.761	-0.445	-0.205
134.764	-0.435	-0.190
134.767	-0.430	-0.185
134.769	-0.430	-0.180
134.772	-0.435	-0.195
134.775	-0.435	-0.200
134.778	-0.450	-0.190
134.781	-0.435	-0.190
134.783	-0.425	-0.190
134.786	-0.430	-0.180
134.789	-0.440	-0.195
134.792	-0.445	-0.195
134.794	-0.440	-0.185
134.797	-0.425	-0.180
134.800	-0.420	-0.185
134.803	-0.415	-0.190
134.806	-0.430	-0.195
134.808	-0.430	-0.205
134.811	-0.430	-0.185
134.814	-0.425	-0.190
134.817	-0.410	-0.185
134.819	-0.410	-0.180
134.822	-0.420	-0.185
134.825	-0.435	-0.210
134.828	-0.435	-0.195
134.831	-0.425	-0.200
134.833	-0.415	-0.190
134.836	-0.430	-0.190
134.839	-0.430	-0.200
134.842	-0.440	-0.210
134.844	-0.430	-0.195
134.847	-0.435	-0.190
134.850	-0.415	-0.205
134.853	-0.415	-0.205
134.856	-0.425	-0.215
134.858	-0.435	-0.225
134.861	-0.440	-0.210
134.864	-0.420	-0.210
134.867	-0.415	-0.210
134.869	-0.420	-0.220
134.872	-0.425	-0.235
134.875	-0.435	-0.240
134.878	-0.430	-0.240
134.881	-0.425	-0.230
134.883	-0.425	-0.240
134.886	-0.420	-0.240
134.889	-0.420	-0.265
134.892	-0.430	-0.280
134.894	-0.440	-0.280
134.897	-0.440	-0.275
134.900	-0.435	-0.275
134.903	-0.445	-0.280
134.906	-0.450	-0.290
134.908	-0.455	-0.290
134.911	-0.465	-0.310
134.914	-0.450	-0.310
134.917	-0.430	-0.305
134.919	-0.445	-0.320
134.922	-0.455	-0.330
134.925	-0.460	-0.330
134.928	-0.460	-0.325
134.931	-0.450	-0.325
134.933	-0.440	-0.310
134.936	-0.440	-0.315
134.939	-0.445	-0.320
134.942	-0.450	-0.315
134.944	-0.445	-0.300
134.947	-0.430	-0.275
134.950	-0.415	-0.265
134.953	-0.405	-0.255
134.956	-0.400	-0.255
134.958	-0.395	-0.245
134.961	-0.395	-0.225
134.964	-0.380	-0.210
134.967	-0.360	-0.190
134.969	-0.355	-0.180
134.972	-0.355	-0.185
134.975	-0.350	-0.185
134.978	-0.345	-0.170
134.981	-0.330	-0.160
134.983	-0.320	-0.135
134.986	-0.330	-0.130
134.989	-0.325	-0.150
134.992	-0.325	-0.150
134.994	-0.330	-0.140
134.997	-0.315	-0.125
135.000	-0.310	-0.140
135.003	-0.310	-0.135
135.006	-0.310	-0.135
135.008	-0.310	-0.135
135.011	-0.320	-0.130
135.014	-0.315	-0.125
135.017	-0.305	-0.120
135.019	-0.305	-0.130
135.022	-0.310	-0.145
135.025	-0.320	-0.135
135.028	-0.320	-0.140
135.031	-0.305	-0.120
135.033	-0.300	-0.135
135.036	-0.310	-0.130
135.039	-0.315	-0.140
135.042	-0.325	-0.140
135.044	-0.330	-0.145
135.047	-0.315	-0.125
135.050	-0.310	-0.125
135.053	-0.315	-0.130
135.056	-0.320	-0.150
135.058	-0.325	-0.150
135.061	-0.335	-0.140
135.064	-0.335	-0.135
135.067	-0.325	-0.135
135.069	-0.325	-0.150
135.072	-0.340	-0.155
135.075	-0.340	-0.165
135.078	-0.340	-0.145
135.081	-0.330	-0.150
135.083	-0.315	-0.145
135.086	-0.325	-0.150
135.089	-0.335	-0.155
135.092	-0.345	-0.165
135.094	-0.350	-0.165
135.097	-0.345	-0.160
135.100	-0.330	-0.150
135.103	-0.350	-0.155
135.106	-0.340	-0.160
135.108	-0.350	-0.180
135.111	-0.360	-0.170
135.114	-0.360	-0.165
135.117	-0.345	-0.170
135.119	-0.345	-0.165
135.122	-0.350	-0.170
135.125	-0.360	-0.175
135.128	-0.365	-0.175
135.131	-0.360	-0.160
135.133	-0.345	-0.155
135.136	-0.355	-0.170
135.139	-0.360	-0.175
135.142	-0.375	-0.180
135.144	-0.375	-0.170
135.147	-0.360	-0.150
135.150	-0.355	-0.160
135.153	-0.360	-0.155
135.156	-0.345	-0.175
135.158	-0.360	-0.185
135.161	-0.370	-0.170
135.164	-0.360	-0.165
135.167	-0.345	-0.150
135.169	-0.350	-0.165
135.172	-0.355	-0.165
135.175	-0.355	-0.175
135.178	-0.370	-0.160
135.181	-0.355	-0.170
135.183	-0.345	-0.160
135.186	-0.350	-0.160
135.189	-0.360	-0.170
135.192	-0.360	-0.180
135.194	-0.365	-0.165
135.197	-0.355	-0.160
135.200	-0.350	-0.150
135.203	-0.350	-0.160
135.206	-0.345	-0.175
135.208	-0.355	-0.170
135.211	-0.360	-0.160
135.214	-0.345	-0.145
135.217	-0.335	-0.150
135.219	-0.345	-0.155
135.222	-0.345	-0.170
135.225	-0.355	-0.170
135.228	-0.355	-0.160
135.231	-0.350	-0.155
