Time,MLII [mV],V5 [mV]
172.994,-1.020,-0.660
172.997,-1.005,-0.670
173.000,-1.020,-0.675
173.003,-1.030,-0.660
173.006,-1.020,-0.685
173.008,-1.045,-0.690
173.011,-1.035,-0.695
173.014,-1.035,-0.695
173.017,-1.050,-0.695
173.019,-1.055,-0.685
173.022,-1.045,-0.685
173.025,-1.035,-0.675
173.028,-1.035,-0.675
173.031,-1.020,-0.670
173.033,-1.020,-0.675
173.036,-1.015,-0.680
173.039,-1.020,-0.685
173.042,-1.035,-0.705
173.044,-1.040,-0.700
173.047,-1.055,-0.700
173.050,-1.060,-0.700
173.053,-1.045,-0.695
173.056,-1.060,-0.690
173.058,-1.050,-0.685
173.061,-1.035,-0.675
173.064,-1.010,-0.680
173.067,-1.025,-0.655
173.069,-1.020,-0.685
173.072,-1.040,-0.685
173.075,-1.045,-0.690
173.078,-1.035,-0.690
173.081,-1.045,-0.700
173.083,-1.045,-0.700
173.086,-1.050,-0.670
173.089,-1.060,-0.670
173.092,-1.040,-0.685
173.094,-1.025,-0.665
173.097,-1.015,-0.670
173.100,-1.045,-0.675
173.103,-1.050,-0.700
173.106,-1.040,-0.685
173.108,-1.065,-0.685
173.111,-1.075,-0.705
173.114,-1.060,-0.710
173.117,-1.075,-0.710
173.119,-1.095,-0.700
173.122,-1.065,-0.685
173.125,-1.075,-0.690
173.128,-1.075,-0.685
173.131,-1.060,-0.675
173.133,-1.075,-0.695
173.136,-1.065,-0.695
173.139,-1.075,-0.710
173.142,-1.080,-0.715
173.144,-1.085,-0.695
173.147,-1.080,-0.730
173.150,-1.075,-0.695
173.153,-1.095,-0.705
173.156,-1.095,-0.700
173.158,-1.095,-0.675
173.161,-1.090,-0.675
173.164,-1.075,-0.660
173.167,-1.080,-0.685
173.169,-1.075,-0.700
173.172,-1.075,-0.705
173.175,-1.090,-0.725
173.178,-1.100,-0.725
173.181,-1.105,-0.725
173.183,-1.115,-0.725
173.186,-1.125,-0.720
173.189,-1.125,-0.690
173.192,-1.105,-0.705
173.194,-1.110,-0.695
173.197,-1.115,-0.710
173.200,-1.125,-0.710
173.203,-1.110,-0.725
173.206,-1.125,-0.725
173.208,-1.130,-0.720
173.211,-1.135,-0.745
173.214,-1.135,-0.730
173.217,-1.125,-0.745
173.219,-1.130,-0.730
173.222,-1.135,-0.720
173.225,-1.120,-0.715
173.228,-1.100,-0.705
173.231,-1.095,-0.705
173.233,-1.095,-0.705
173.236,-1.100,-0.720
173.239,-1.110,-0.725
173.242,-1.120,-0.730
173.244,-1.130,-0.735
173.247,-1.120,-0.735
173.250,-1.130,-0.740
173.253,-1.135,-0.735
173.256,-1.145,-0.715
173.258,-1.125,-0.725
173.261,-1.130,-0.705
173.264,-1.115,-0.710
173.267,-1.095,-0.715
173.269,-1.100,-0.720
173.272,-1.105,-0.730
173.275,-1.115,-0.755
173.278,-1.120,-0.750
173.281,-1.125,-0.755
173.283,-1.145,-0.755
173.286,-1.155,-0.745
173.289,-1.130,-0.730
173.292,-1.120,-0.740
173.294,-1.105,-0.720
173.297,-1.095,-0.730
173.300,-1.115,-0.715
173.303,-1.115,-0.735
173.306,-1.125,-0.730
173.308,-1.130,-0.755
173.311,-1.125,-0.745
173.314,-1.145,-0.765
173.317,-1.145,-0.745
173.319,-1.155,-0.740
173.322,-1.150,-0.720
173.325,-1.135,-0.725
173.328,-1.140,-0.705
173.331,-1.110,-0.715
173.333,-1.120,-0.710
173.336,-1.120,-0.710
173.339,-1.105,-0.715
173.342,-1.115,-0.740
173.344,-1.125,-0.740
173.347,-1.135,-0.750
173.350,-1.145,-0.735
173.353,-1.155,-0.735
173.356,-1.150,-0.725
173.358,-1.125,-0.715
173.361,-1.120,-0.700
173.364,-1.115,-0.705
173.367,-1.105,-0.695
173.369,-1.105,-0.725
173.372,-1.135,-0.730
173.375,-1.135,-0.725
173.378,-1.130,-0.730
173.381,-1.135,-0.730
173.383,-1.135,-0.740
173.386,-1.135,-0.730
173.389,-1.135,-0.730
173.392,-1.140,-0.720
173.394,-1.140,-0.700
173.397,-1.105,-0.695
173.400,-1.110,-0.710
173.403,-1.145,-0.705
173.406,-1.135,-0.725
173.408,-1.145,-0.730
173.411,-1.140,-0.740
173.414,-1.150,-0.725
173.417,-1.155,-0.735
173.419,-1.135,-0.730
173.422,-1.145,-0.735
173.425,-1.135,-0.715
173.428,-1.120,-0.720
173.431,-1.105,-0.720
173.433,-1.125,-0.735
173.436,-1.125,-0.735
173.439,-1.100,-0.730
173.442,-1.125,-0.755
173.444,-1.135,-0.750
173.447,-1.145,-0.765
173.450,-1.150,-0.740
173.453,-1.160,-0.740
173.456,-1.140,-0.730
173.458,-1.150,-0.715
173.461,-1.125,-0.720
173.464,-1.120,-0.700
173.467,-1.110,-0.715
173.469,-1.120,-0.720
173.472,-1.115,-0.710
173.475,-1.125,-0.730
173.478,-1.120,-0.715
173.481,-1.125,-0.730
173.483,-1.140,-0.720
173.486,-1.135,-0.715
173.489,-1.135,-0.705
173.492,-1.120,-0.700
173.494,-1.115,-0.690
173.497,-1.105,-0.705
173.500,-1.115,-0.700
173.503,-1.125,-0.695
173.506,-1.115,-0.700
173.508,-1.110,-0.720
173.511,-1.130,-0.715
173.514,-1.130,-0.725
173.517,-1.145,-0.700
173.519,-1.125,-0.705
173.522,-1.115,-0.715
173.525,-1.110,-0.685
173.528,-1.110,-0.685
173.531,-1.095,-0.685
173.533,-1.100,-0.695
173.536,-1.090,-0.710
173.539,-1.110,-0.690
173.542,-1.120,-0.695
173.544,-1.115,-0.720
173.547,-1.130,-0.725
173.550,-1.135,-0.715
173.553,-1.130,-0.710
173.556,-1.110,-0.695
173.558,-1.125,-0.690
173.561,-1.095,-0.685
173.564,-1.075,-0.670
173.567,-1.070,-0.685
173.569,-1.060,-0.680
173.572,-1.060,-0.685
173.575,-1.045,-0.715
173.578,-1.055,-0.720
173.581,-1.040,-0.720
173.583,-1.045,-0.720
173.586,-1.035,-0.695
173.589,-1.035,-0.670
173.592,-1.030,-0.655
173.594,-0.990,-0.640
173.597,-0.955,-0.630
173.600,-0.955,-0.635
173.603,-0.935,-0.620
173.606,-0.940,-0.610
173.608,-0.940,-0.615
173.611,-0.950,-0.605
173.614,-0.955,-0.590
173.617,-0.970,-0.585
173.619,-0.960,-0.555
173.622,-0.975,-0.545
173.625,-0.980,-0.540
173.628,-0.980,-0.530
173.631,-0.965,-0.530
173.633,-0.965,-0.540
173.636,-0.980,-0.560
173.639,-0.990,-0.565
173.642,-1.015,-0.590
173.644,-1.050,-0.590
173.647,-1.070,-0.615
173.650,-1.100,-0.620
173.653,-1.105,-0.640
173.656,-1.115,-0.640
173.658,-1.105,-0.665
173.661,-1.090,-0.665
173.664,-1.090,-0.680
173.667,-1.095,-0.680
173.669,-1.090,-0.680
173.672,-1.110,-0.710
173.675,-1.110,-0.720
173.678,-1.115,-0.750
173.681,-1.130,-0.735
173.683,-1.145,-0.725
173.686,-1.150,-0.735
173.689,-1.155,-0.740
173.692,-1.145,-0.725
173.694,-1.130,-0.740
173.697,-1.125,-0.720
173.700,-1.125,-0.735
173.703,-1.120,-0.735
173.706,-1.115,-0.745
173.708,-1.130,-0.750
173.711,-1.130,-0.750
173.714,-1.140,-0.775
173.717,-1.140,-0.750
173.719,-1.135,-0.755
173.722,-1.130,-0.740
173.725,-1.115,-0.720
173.728,-1.100,-0.720
173.731,-1.100,-0.720
173.733,-1.090,-0.715
173.736,-1.095,-0.710
173.739,-1.095,-0.720
173.742,-1.075,-0.740
173.744,-1.055,-0.735
173.747,-1.000,-0.745
173.750,-0.950,-0.690
173.753,-0.855,-0.610
173.756,-0.745,-0.470
173.758,-0.600,-0.300
173.761,-0.460,-0.050
173.764,-0.345,0.160
173.767,-0.305,0.385
173.769,-0.315,0.600
173.772,-0.425,0.740
173.775,-0.610,0.825
173.778,-0.845,0.800
173.781,-1.110,0.665
173.783,-1.360,0.415
173.786,-1.590,0.105
173.789,-1.765,-0.270
173.792,-1.835,-0.615
173.794,-1.865,-0.910
173.797,-1.785,-1.065
173.800,-1.685,-1.100
173.803,-1.585,-1.040
173.806,-1.485,-0.945
173.808,-1.415,-0.885
173.811,-1.370,-0.820
173.814,-1.290,-0.815
173.817,-1.240,-0.780
173.819,-1.175,-0.750
173.822,-1.120,-0.725
173.825,-1.075,-0.715
173.828,-1.055,-0.700
173.831,-1.035,-0.695
173.833,-1.045,-0.705
173.836,-1.065,-0.725
173.839,-1.070,-0.725
173.842,-1.070,-0.740
173.844,-1.090,-0.750
173.847,-1.080,-0.745
173.850,-1.060,-0.745
173.853,-1.060,-0.720
173.856,-1.040,-0.715
173.858,-1.030,-0.700
173.861,-1.015,-0.700
173.864,-1.015,-0.700
173.867,-1.010,-0.700
173.869,-1.000,-0.710
173.872,-1.015,-0.705
173.875,-1.010,-0.720
173.878,-1.005,-0.705
173.881,-1.015,-0.710
173.883,-1.020,-0.720
173.886,-1.035,-0.715
173.889,-1.020,-0.690
173.892,-1.010,-0.680
173.894,-1.020,-0.665
173.897,-0.990,-0.660
173.900,-1.000,-0.650
173.903,-0.995,-0.660
173.906,-0.980,-0.650
173.908,-0.975,-0.675
173.911,-1.000,-0.685
173.914,-1.015,-0.675
173.917,-1.000,-0.660
173.919,-0.995,-0.655
173.922,-0.990,-0.655
173.925,-0.965,-0.630
173.928,-0.955,-0.630
173.931,-0.945,-0.605
173.933,-0.930,-0.625
173.936,-0.940,-0.620
173.939,-0.945,-0.620
173.942,-0.940,-0.630
173.944,-0.950,-0.630
173.947,-0.955,-0.635
173.950,-0.955,-0.635
173.953,-0.955,-0.615
173.956,-0.950,-0.585
173.958,-0.935,-0.585
173.961,-0.910,-0.570
173.964,-0.895,-0.560
173.967,-0.885,-0.555
173.969,-0.885,-0.545
173.972,-0.880,-0.560
173.975,-0.880,-0.570
173.978,-0.885,-0.545
173.981,-0.890,-0.550
173.983,-0.875,-0.560
173.986,-0.875,-0.535
173.989,-0.865,-0.505
173.992,-0.855,-0.495
173.994,-0.830,-0.475
173.997,-0.815,-0.460
174.000,-0.825,-0.455
174.003,-0.815,-0.450
174.006,-0.785,-0.435
174.008,-0.780,-0.440
174.011,-0.775,-0.450
174.014,-0.770,-0.420
174.017,-0.755,-0.410
174.019,-0.745,-0.395
174.022,-0.725,-0.365
174.025,-0.700,-0.355
174.028,-0.680,-0.320
174.031,-0.655,-0.305
174.033,-0.620,-0.300
174.036,-0.615,-0.275
174.039,-0.605,-0.275
174.042,-0.615,-0.275
174.044,-0.605,-0.275
174.047,-0.590,-0.250
174.050,-0.575,-0.245
174.053,-0.565,-0.225
174.056,-0.555,-0.185
174.058,-0.540,-0.170
174.061,-0.520,-0.150
174.064,-0.485,-0.135
174.067,-0.470,-0.130
174.069,-0.450,-0.135
174.072,-0.460,-0.125
174.075,-0.455,-0.140
174.078,-0.460,-0.125
174.081,-0.455,-0.120
174.083,-0.480,-0.115
174.086,-0.465,-0.115
174.089,-0.465,-0.100
174.092,-0.470,-0.080
174.094,-0.450,-0.075
174.097,-0.460,-0.075
174.100,-0.460,-0.105
174.103,-0.475,-0.110
174.106,-0.505,-0.135
174.108,-0.525,-0.160
174.111,-0.545,-0.180
174.114,-0.580,-0.215
174.117,-0.610,-0.230
174.119,-0.630,-0.265
174.122,-0.680,-0.280
174.125,-0.670,-0.290
174.128,-0.680,-0.320
174.131,-0.710,-0.340
174.133,-0.735,-0.370
174.136,-0.760,-0.410
174.139,-0.795,-0.430
174.142,-0.820,-0.460
174.144,-0.855,-0.490
174.147,-0.895,-0.515
174.150,-0.905,-0.535
174.153,-0.925,-0.580
174.156,-0.930,-0.575
174.158,-0.945,-0.580
174.161,-0.940,-0.585
174.164,-0.965,-0.620
174.167,-0.960,-0.615
174.169,-0.975,-0.645
174.172,-0.970,-0.650
174.175,-1.010,-0.675
174.178,-1.025,-0.675
174.181,-1.035,-0.695
174.183,-1.040,-0.715
174.186,-1.045,-0.705
174.189,-1.050,-0.700
174.192,-1.065,-0.695
174.194,-1.060,-0.710
174.197,-1.045,-0.705
174.200,-1.040,-0.725
174.203,-1.045,-0.725
174.206,-1.065,-0.740
174.208,-1.065,-0.745
174.211,-1.080,-0.760
174.214,-1.085,-0.780
174.217,-1.095,-0.760
174.219,-1.075,-0.770
174.222,-1.080,-0.765
174.225,-1.075,-0.755
174.228,-1.065,-0.750
174.231,-1.070,-0.750
174.233,-1.045,-0.745
174.236,-1.065,-0.755
174.239,-1.065,-0.770
174.242,-1.085,-0.775
174.244,-1.070,-0.765
174.247,-1.085,-0.775
174.250,-1.075,-0.775
174.253,-1.090,-0.775
174.256,-1.070,-0.755
174.258,-1.070,-0.755
174.261,-1.060,-0.735
174.264,-1.050,-0.735
174.267,-1.030,-0.750
174.269,-1.040,-0.730
174.272,-1.050,-0.760
174.275,-1.060,-0.775
174.278,-1.065,-0.770
174.281,-1.070,-0.770
174.283,-1.075,-0.765
174.286,-1.085,-0.760
174.289,-1.080,-0.740
174.292,-1.070,-0.730
174.294,-1.080,-0.720
174.297,-1.050,-0.705
174.300,-1.055,-0.730
174.303,-1.050,-0.720
174.306,-1.060,-0.740
174.308,-1.065,-0.760
174.311,-1.055,-0.750
174.314,-1.080,-0.755
174.317,-1.085,-0.750
174.319,-1.080,-0.735
174.322,-1.080,-0.730
174.325,-1.070,-0.740
174.328,-1.060,-0.720
174.331,-1.070,-0.715
174.333,-1.070,-0.715
174.336,-1.085,-0.730
174.339,-1.075,-0.740
174.342,-1.095,-0.745
174.344,-1.085,-0.750
174.347,-1.085,-0.770
174.350,-1.100,-0.760
174.353,-1.100,-0.750
174.356,-1.105,-0.745
174.358,-1.100,-0.730
174.361,-1.090,-0.720
174.364,-1.080,-0.720
174.367,-1.080,-0.745
174.369,-1.085,-0.730
174.372,-1.095,-0.745
174.375,-1.100,-0.755
174.378,-1.105,-0.765
174.381,-1.110,-0.760
174.383,-1.120,-0.775
174.386,-1.115,-0.750
174.389,-1.130,-0.740
174.392,-1.125,-0.735
174.394,-1.105,-0.730
174.397,-1.110,-0.745
174.400,-1.100,-0.745
174.403,-1.115,-0.765
174.406,-1.115,-0.765
174.408,-1.110,-0.785
174.411,-1.125,-0.780
174.414,-1.130,-0.785
174.417,-1.135,-0.800
174.419,-1.135,-0.780
174.422,-1.150,-0.775
174.425,-1.130,-0.775
174.428,-1.120,-0.740
174.431,-1.115,-0.760
174.433,-1.120,-0.765
174.436,-1.110,-0.780
174.439,-1.115,-0.775
174.442,-1.125,-0.790
174.444,-1.130,-0.805
174.447,-1.140,-0.810
174.450,-1.150,-0.825
174.453,-1.145,-0.790
174.456,-1.145,-0.795
174.458,-1.135,-0.775
174.461,-1.120,-0.775
174.464,-1.105,-0.770
174.467,-1.100,-0.775
174.469,-1.115,-0.775
174.472,-1.110,-0.795
174.475,-1.130,-0.805
174.478,-1.150,-0.810
174.481,-1.140,-0.800
174.483,-1.145,-0.800
174.486,-1.160,-0.795
174.489,-1.150,-0.775
174.492,-1.145,-0.755
174.494,-1.155,-0.765
174.497,-1.135,-0.760
174.500,-1.130,-0.780
174.503,-1.125,-0.775
174.506,-1.135,-0.780
174.508,-1.130,-0.785
174.511,-1.145,-0.795
174.514,-1.155,-0.795
174.517,-1.155,-0.805
174.519,-1.155,-0.800
174.522,-1.155,-0.780
174.525,-1.140,-0.775
174.528,-1.130,-0.765
174.531,-1.120,-0.770
174.533,-1.125,-0.765
174.536,-1.125,-0.780
174.539,-1.135,-0.775
174.542,-1.135,-0.785
174.544,-1.155,-0.790
174.547,-1.155,-0.790
174.550,-1.145,-0.795
174.553,-1.150,-0.785
174.556,-1.140,-0.790
174.558,-1.135,-0.765
174.561,-1.115,-0.755
174.564,-1.115,-0.750
174.567,-1.115,-0.760
174.569,-1.115,-0.785
174.572,-1.135,-0.785
174.575,-1.140,-0.785
174.578,-1.125,-0.795
174.581,-1.130,-0.785
174.583,-1.150,-0.770
174.586,-1.155,-0.775
174.589,-1.145,-0.770
174.592,-1.125,-0.760
174.594,-1.135,-0.760
174.597,-1.110,-0.750
174.600,-1.105,-0.755
174.603,-1.105,-0.765
174.606,-1.115,-0.780
174.608,-1.125,-0.790
174.611,-1.135,-0.805
174.614,-1.145,-0.820
174.617,-1.160,-0.810
174.619,-1.165,-0.805
174.622,-1.160,-0.780
174.625,-1.145,-0.760
174.628,-1.125,-0.765
174.631,-1.105,-0.760
174.633,-1.105,-0.760
174.636,-1.105,-0.770
174.639,-1.120,-0.780
174.642,-1.110,-0.785
174.644,-1.150,-0.795
174.647,-1.150,-0.800
174.650,-1.165,-0.805
174.653,-1.175,-0.800
174.656,-1.160,-0.765
174.658,-1.130,-0.770
174.661,-1.120,-0.760
174.664,-1.100,-0.755
174.667,-1.105,-0.755
174.669,-1.110,-0.760
174.672,-1.110,-0.770
174.675,-1.115,-0.775
174.678,-1.125,-0.785
174.681,-1.135,-0.790
174.683,-1.135,-0.775
174.686,-1.135,-0.785
174.689,-1.135,-0.765
174.692,-1.120,-0.770
174.694,-1.105,-0.755
174.697,-1.095,-0.740
174.700,-1.105,-0.755
174.703,-1.090,-0.755
174.706,-1.090,-0.755
174.708,-1.100,-0.765
174.711,-1.100,-0.780
174.714,-1.120,-0.780
174.717,-1.120,-0.775
174.719,-1.120,-0.765
174.722,-1.115,-0.765
174.725,-1.115,-0.765
174.728,-1.100,-0.750
174.731,-1.090,-0.750
174.733,-1.085,-0.755
174.736,-1.090,-0.755
174.739,-1.090,-0.760
174.742,-1.100,-0.765
174.744,-1.095,-0.775
174.747,-1.105,-0.780
174.750,-1.105,-0.780
174.753,-1.100,-0.775
174.756,-1.105,-0.765
174.758,-1.105,-0.750
174.761,-1.095,-0.735
174.764,-1.080,-0.745
174.767,-1.090,-0.740
174.769,-1.100,-0.745
174.772,-1.100,-0.740
174.775,-1.100,-0.750
174.778,-1.095,-0.770
174.781,-1.105,-0.780
174.783,-1.110,-0.775
174.786,-1.115,-0.765
174.789,-1.125,-0.760
174.792,-1.110,-0.750
174.794,-1.105,-0.735
174.797,-1.085,-0.755
174.800,-1.085,-0.740
174.803,-1.085,-0.750
174.806,-1.075,-0.745
174.808,-1.065,-0.775
174.811,-1.065,-0.780
174.814,-1.060,-0.775
174.817,-1.055,-0.770
174.819,-1.030,-0.770
174.822,-1.020,-0.770
174.825,-1.000,-0.750
174.828,-0.985,-0.730
174.831,-0.985,-0.725
174.833,-0.975,-0.710
174.836,-0.975,-0.710
174.839,-0.955,-0.705
174.842,-0.950,-0.705
174.844,-0.945,-0.700
174.847,-0.930,-0.690
174.850,-0.935,-0.685
174.853,-0.935,-0.665
174.856,-0.930,-0.630
174.858,-0.945,-0.615
174.861,-0.945,-0.590
174.864,-0.950,-0.565
174.867,-0.960,-0.580
174.869,-0.970,-0.600
174.872,-0.985,-0.595
174.875,-1.000,-0.615
174.878,-1.030,-0.630
174.881,-1.030,-0.640
174.883,-1.045,-0.645
174.886,-1.065,-0.650
174.889,-1.080,-0.650
174.892,-1.080,-0.655
174.894,-1.075,-0.685
174.897,-1.090,-0.685
174.900,-1.080,-0.705
174.903,-1.075,-0.740
174.906,-1.075,-0.755
174.908,-1.090,-0.755
174.911,-1.105,-0.770
174.914,-1.130,-0.775
174.917,-1.130,-0.765
174.919,-1.140,-0.760
174.922,-1.145,-0.765
174.925,-1.140,-0.755
174.928,-1.135,-0.750
174.931,-1.125,-0.755
174.933,-1.120,-0.765
174.936,-1.120,-0.780
174.939,-1.110,-0.780
174.942,-1.105,-0.790
174.944,-1.130,-0.790
174.947,-1.140,-0.785
174.950,-1.155,-0.785
174.953,-1.150,-0.785
174.956,-1.145,-0.770
174.958,-1.130,-0.765
174.961,-1.115,-0.755
174.964,-1.125,-0.765
174.967,-1.090,-0.765
174.969,-1.100,-0.770
174.972,-1.110,-0.755
174.975,-1.115,-0.775
174.978,-1.110,-0.780
174.981,-1.120,-0.780
174.983,-1.105,-0.795
174.986,-1.075,-0.775
174.989,-1.025,-0.755
174.992,-0.935,-0.735
174.994,-0.840,-0.650
174.997,-0.725,-0.525
175.000,-0.575,-0.370
175.003,-0.460,-0.165
175.006,-0.360,0.055
175.008,-0.315,0.280
175.011,-0.355,0.485
175.014,-0.490,0.640
175.017,-0.710,0.680
175.019,-0.965,0.640
175.022,-1.225,0.445
175.025,-1.480,0.165
175.028,-1.680,-0.170
175.031,-1.805,-0.545
175.033,-1.845,-0.860
175.036,-1.800,-1.055
175.039,-1.690,-1.115
175.042,-1.570,-1.060
175.044,-1.470,-0.980
175.047,-1.400,-0.900
175.050,-1.320,-0.830
175.053,-1.250,-0.810
175.056,-1.185,-0.785
175.058,-1.125,-0.770
175.061,-1.105,-0.750
175.064,-1.060,-0.725
175.067,-1.055,-0.735
175.069,-1.075,-0.735
175.072,-1.070,-0.755
175.075,-1.080,-0.770
175.078,-1.100,-0.785
175.081,-1.090,-0.785
175.083,-1.080,-0.780
175.086,-1.075,-0.775
175.089,-1.065,-0.765
175.092,-1.065,-0.735
175.094,-1.045,-0.740
175.097,-1.035,-0.720
175.100,-1.040,-0.735
175.103,-1.030,-0.735
175.106,-1.025,-0.745
175.108,-1.020,-0.750
175.111,-1.030,-0.760
175.114,-1.025,-0.745
175.117,-1.035,-0.750
175.119,-1.030,-0.745
175.122,-1.020,-0.715
175.125,-1.005,-0.710
175.128,-0.995,-0.715
175.131,-0.985,-0.685
175.133,-0.980,-0.695
175.136,-0.980,-0.700
175.139,-0.975,-0.715
175.142,-0.980,-0.705
175.144,-1.000,-0.710
175.147,-1.010,-0.710
175.150,-1.010,-0.725
175.153,-1.010,-0.705
175.156,-1.015,-0.695
175.158,-0.985,-0.705
175.161,-0.985,-0.690
175.164,-0.975,-0.670
175.167,-0.970,-0.680
175.169,-0.955,-0.670
175.172,-0.960,-0.675
175.175,-0.950,-0.670
175.178,-0.955,-0.670
175.181,-0.960,-0.670
175.183,-0.965,-0.680
175.186,-0.950,-0.670
175.189,-0.940,-0.660
175.192,-0.925,-0.635
175.194,-0.920,-0.625
175.197,-0.915,-0.610
175.200,-0.915,-0.600
175.203,-0.905,-0.615
175.206,-0.910,-0.615
175.208,-0.910,-0.610
175.211,-0.915,-0.615
175.214,-0.915,-0.600
175.217,-0.910,-0.610
175.219,-0.910,-0.590
175.222,-0.890,-0.555
175.225,-0.875,-0.545
175.228,-0.855,-0.535
175.231,-0.820,-0.520
175.233,-0.810,-0.525
175.236,-0.800,-0.515
175.239,-0.790,-0.505
175.242,-0.790,-0.515
175.244,-0.780,-0.495
175.247,-0.775,-0.475
175.250,-0.775,-0.465
175.253,-0.750,-0.445
175.256,-0.750,-0.420
175.258,-0.715,-0.395
175.261,-0.685,-0.360
175.264,-0.670,-0.340
175.267,-0.655,-0.330
175.269,-0.630,-0.320
175.272,-0.610,-0.310
175.275,-0.610,-0.310
175.278,-0.600,-0.295
175.281,-0.600,-0.275
175.283,-0.580,-0.280
175.286,-0.575,-0.245
175.289,-0.540,-0.215
175.292,-0.525,-0.200
175.294,-0.515,-0.175
175.297,-0.500,-0.155
175.300,-0.495,-0.155
175.303,-0.490,-0.160
175.306,-0.475,-0.155
175.308,-0.460,-0.160
175.311,-0.470,-0.165
175.314,-0.485,-0.170
175.317,-0.495,-0.165
175.319,-0.490,-0.170
175.322,-0.495,-0.150
175.325,-0.480,-0.155
175.328,-0.485,-0.150
175.331,-0.495,-0.145
175.333,-0.510,-0.190
175.336,-0.535,-0.195
175.339,-0.540,-0.230
175.342,-0.580,-0.270
175.344,-0.610,-0.295
175.347,-0.645,-0.330
175.350,-0.680,-0.355
175.353,-0.700,-0.380
175.356,-0.730,-0.400
175.358,-0.755,-0.420
175.361,-0.770,-0.420
175.364,-0.795,-0.455
175.367,-0.820,-0.470
175.369,-0.830,-0.510
175.372,-0.870,-0.555
175.375,-0.905,-0.580
175.378,-0.920,-0.620
175.381,-0.935,-0.625
175.383,-0.955,-0.665
175.386,-0.970,-0.670
175.389,-0.985,-0.670
175.392,-1.000,-0.695
175.394,-1.010,-0.685
175.397,-1.025,-0.685
175.400,-1.025,-0.715
175.403,-1.015,-0.730
175.406,-1.025,-0.745
175.408,-1.040,-0.770
175.411,-1.060,-0.785
175.414,-1.060,-0.790
175.417,-1.065,-0.815
175.419,-1.065,-0.800
175.422,-1.075,-0.795
175.425,-1.065,-0.790
175.428,-1.055,-0.775
175.431,-1.050,-0.780
175.433,-1.045,-0.780
175.436,-1.060,-0.780
175.439,-1.090,-0.790
175.442,-1.065,-0.790
175.444,-1.070,-0.795
175.447,-1.090,-0.790
175.450,-1.105,-0.795
175.453,-1.095,-0.785
175.456,-1.075,-0.790
175.458,-1.065,-0.780
175.461,-1.065,-0.770
175.464,-1.055,-0.765
175.467,-1.035,-0.760
175.469,-1.035,-0.775
175.472,-1.045,-0.770
175.475,-1.055,-0.770
175.478,-1.065,-0.775
175.481,-1.075,-0.775
175.483,-1.090,-0.790
175.486,-1.095,-0.765
175.489,-1.090,-0.775
175.492,-1.080,-0.760
175.494,-1.085,-0.755
175.497,-1.085,-0.740
175.500,-1.070,-0.730
175.503,-1.050,-0.765
175.506,-1.055,-0.745
175.508,-1.065,-0.775
175.511,-1.065,-0.775
175.514,-1.075,-0.775
175.517,-1.095,-0.790
175.519,-1.075,-0.780
175.522,-1.090,-0.770
175.525,-1.085,-0.780
175.528,-1.050,-0.750
175.531,-1.050,-0.730
175.533,-1.055,-0.750
175.536,-1.045,-0.775
175.539,-1.065,-0.780
175.542,-1.060,-0.770
175.544,-1.070,-0.790
175.547,-1.100,-0.790
175.550,-1.105,-0.795
175.553,-1.105,-0.775
175.556,-1.100,-0.770
175.558,-1.100,-0.760
175.561,-1.085,-0.760
175.564,-1.075,-0.755
175.567,-1.075,-0.770
175.569,-1.080,-0.800
175.572,-1.085,-0.795
175.575,-1.090,-0.810
175.578,-1.095,-0.815
175.581,-1.105,-0.815
175.583,-1.115,-0.820
175.586,-1.120,-0.825
175.589,-1.125,-0.795
175.592,-1.115,-0.810
175.594,-1.105,-0.810
175.597,-1.105,-0.810
175.600,-1.095,-0.815
175.603,-1.100,-0.805
175.606,-1.100,-0.820
175.608,-1.100,-0.835
175.611,-1.105,-0.855
175.614,-1.130,-0.860
175.617,-1.135,-0.850
175.619,-1.140,-0.840
175.622,-1.140,-0.835
175.625,-1.130,-0.815
175.628,-1.120,-0.815
175.631,-1.105,-0.790
175.633,-1.115,-0.795
175.636,-1.110,-0.795
175.639,-1.115,-0.810
175.642,-1.115,-0.810
175.644,-1.130,-0.805
175.647,-1.135,-0.825
175.650,-1.140,-0.830
175.653,-1.145,-0.820
175.656,-1.135,-0.800
175.658,-1.125,-0.795
175.661,-1.110,-0.775
175.664,-1.115,-0.765
175.667,-1.125,-0.780
175.669,-1.120,-0.790
175.672,-1.125,-0.790
175.675,-1.140,-0.815
175.678,-1.140,-0.830
175.681,-1.150,-0.810
175.683,-1.150,-0.835
175.686,-1.145,-0.805
175.689,-1.140,-0.805
175.692,-1.125,-0.795
175.694,-1.115,-0.795
175.697,-1.095,-0.805
175.700,-1.105,-0.795
175.703,-1.110,-0.800
175.706,-1.115,-0.810
175.708,-1.125,-0.820
175.711,-1.125,-0.820
175.714,-1.135,-0.815
175.717,-1.145,-0.815
175.719,-1.145,-0.825
175.722,-1.150,-0.830
175.725,-1.145,-0.795
175.728,-1.130,-0.795
175.731,-1.135,-0.785
175.733,-1.125,-0.780
175.736,-1.120,-0.795
175.739,-1.125,-0.790
175.742,-1.125,-0.820
175.744,-1.140,-0.810
175.747,-1.130,-0.820
175.750,-1.135,-0.820
175.753,-1.125,-0.815
175.756,-1.120,-0.810
175.758,-1.110,-0.810
175.761,-1.125,-0.800
175.764,-1.095,-0.780
175.767,-1.110,-0.805
